timestamp,Attleboro,Boston,Braintree,Brockton,Chicopee,Danvers,Easthampton,Fall River,Greenfield,Haverhill,Lawrence,Leominster,Lowell,Martha's Vineyard,Milford,Nantucket,Natick,New Bedford,North Adams,Pittsfield,Plymouth,Revere,Roslindale,South Yarmouth,Southbridge,Springfield,Taunton,Watertown,Wilmington,Worcester
14/07/2015 9:00 AM,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,6.90,999.00,999.00,999.00,0.00,999.00,0.00,0.00,999.00,999.00,999.00,27.40,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
14/07/2015 9:01 AM,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,9.90,999.00,999.00,999.00,0.00,999.00,0.00,0.00,999.00,999.00,999.00,30.43,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
14/07/2015 9:02 AM,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,9.90,999.00,999.00,999.00,0.00,999.00,0.00,0.00,999.00,999.00,999.00,30.43,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
14/07/2015 9:03 AM,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,9.90,999.00,999.00,999.00,0.00,999.00,0.00,0.00,999.00,999.00,999.00,30.43,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
14/07/2015 9:04 AM,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,9.90,999.00,999.00,999.00,0.00,999.00,0.00,0.00,999.00,999.00,999.00,30.43,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00,999.00
14/07/2015 9:05 AM,999.00,999.00,999.00,999.00,999.00,999.00,0.00,0.00,0.00,11.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.97,0.00,0.00,0.00,0.00,1.17,0.00,0.43,0.00,0.07
14/07/2015 9:06 AM,1.30,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.97,0.00,0.00,0.00,0.00,1.17,0.00,0.43,0.00,0.07
14/07/2015 9:07 AM,1.30,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.97,0.00,0.00,0.00,0.00,1.17,0.00,0.43,0.00,0.07
14/07/2015 9:08 AM,1.30,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.97,0.00,0.00,0.00,0.00,1.17,0.00,0.43,0.00,0.07
14/07/2015 9:09 AM,4.50,3.17,0.50,0.00,3.13,0.00,3.07,0.00,0.00,15.33,0.00,0.10,2.57,0.00,0.00,0.00,0.00,0.00,0.00,2.17,16.07,0.00,0.00,0.00,3.23,3.57,0.00,2.67,0.00,4.03
14/07/2015 9:10 AM,4.50,3.17,0.50,0.00,3.13,0.00,3.07,0.00,0.00,15.33,0.00,0.10,2.57,0.00,0.00,0.00,0.00,0.00,0.00,2.17,16.07,0.00,0.00,0.00,3.23,3.57,0.00,2.67,0.00,4.03
14/07/2015 9:11 AM,4.50,3.17,0.50,0.00,3.13,0.00,3.07,0.00,0.00,15.33,0.00,0.10,2.57,0.00,0.00,0.00,0.00,0.00,0.00,2.17,16.07,0.00,0.00,0.00,3.23,3.57,0.00,2.67,0.00,4.03
14/07/2015 9:12 AM,4.50,3.17,0.50,0.00,3.13,0.00,3.07,0.00,0.00,15.33,0.00,0.10,2.57,0.00,0.00,0.00,0.00,0.00,0.00,2.17,16.07,0.00,0.00,0.00,3.23,3.57,0.00,2.67,0.00,4.03
14/07/2015 9:13 AM,6.50,5.87,0.67,0.00,7.00,1.80,7.03,1.13,0.00,0.00,2.23,1.53,4.93,0.00,0.00,0.00,0.00,0.17,0.00,6.07,9.40,0.00,2.53,1.50,7.13,7.47,0.00,5.60,0.00,7.83
14/07/2015 9:14 AM,6.50,5.87,0.67,0.00,7.00,1.80,7.03,1.13,0.00,0.00,2.23,1.53,4.93,0.00,0.00,0.00,0.00,0.17,0.00,6.07,9.40,0.00,2.53,1.50,7.13,7.47,0.00,5.60,0.00,7.83
14/07/2015 9:15 AM,6.50,5.87,0.67,0.00,7.00,1.80,7.03,1.13,0.00,0.00,2.23,1.53,4.93,0.00,0.00,0.00,0.00,0.17,0.00,6.07,9.40,0.00,2.53,1.50,7.13,7.47,0.00,5.60,0.00,7.83
14/07/2015 9:16 AM,6.50,5.87,0.67,0.00,7.00,1.80,7.03,1.13,0.00,0.00,2.23,1.53,4.93,0.00,0.00,0.00,0.00,0.17,0.00,6.07,9.40,0.00,2.53,1.50,7.13,7.47,0.00,5.60,0.00,7.83
14/07/2015 9:17 AM,8.73,9.17,4.53,0.00,10.33,2.70,10.90,5.00,0.00,0.00,6.10,5.40,5.83,0.00,0.00,0.00,0.87,0.00,0.00,9.93,13.27,0.03,6.40,4.83,11.00,11.33,0.00,8.57,0.00,9.60
14/07/2015 9:18 AM,8.73,9.17,4.53,0.00,10.33,2.70,10.90,5.00,0.00,0.00,6.10,5.40,5.83,0.00,0.00,0.00,0.87,0.00,0.00,9.93,13.27,0.03,6.40,4.83,11.00,11.33,0.00,8.57,0.00,9.60
14/07/2015 9:19 AM,11.27,12.20,8.93,0.87,13.47,2.03,15.83,9.93,0.00,0.00,11.03,8.23,10.77,0.00,0.00,0.00,0.00,3.87,1.53,14.83,18.17,4.97,11.33,7.97,15.80,16.27,0.00,9.27,3.70,12.73
14/07/2015 9:20 AM,11.27,12.20,8.93,0.87,13.47,2.03,15.83,9.93,0.00,0.00,11.03,8.23,10.77,0.00,0.00,0.00,0.00,3.87,1.53,14.83,18.17,4.97,11.33,7.97,15.80,16.27,0.00,9.27,3.70,12.73
14/07/2015 9:21 AM,12.83,12.10,,,,,,,0.00,0.00,12.60,9.80,12.33,0.00,0.00,0.00,1.03,0.57,3.10,16.40,19.73,6.53,12.90,9.53,17.37,17.83,0.00,9.47,5.27,14.30
URL request failed,,,10.50,2.40,15.03,,,11.47,0.00,,,,,,0.00,0.00,1.03,0.57,3.10,16.40,,,,9.53,17.37,17.83,,9.47,5.27,
14/07/2015 9:23 AM,14.43,13.70,12.07,0.00,16.63,4.27,18.93,13.07,0.00,0.17,14.17,9.53,11.60,0.00,0.00,0.00,2.60,2.13,4.67,16.70,21.30,8.10,14.47,11.13,18.93,19.40,0.00,10.60,0.00,15.90
14/07/2015 9:24 AM,14.43,13.70,12.07,0.00,16.63,4.27,18.93,13.07,0.00,0.17,14.17,9.53,11.60,0.00,0.00,0.00,2.60,2.13,4.67,16.70,21.30,8.10,14.47,11.13,18.93,19.40,0.00,10.60,0.00,15.90
14/07/2015 9:25 AM,16.03,15.30,13.67,0.00,18.27,4.93,20.53,14.63,0.13,1.77,0.00,10.27,13.20,0.00,0.00,0.00,3.43,3.77,6.27,18.33,22.93,9.50,4.20,12.77,20.53,17.53,0.00,12.20,0.00,17.53
14/07/2015 9:26 AM,16.03,15.30,13.67,0.00,18.27,4.93,20.53,14.63,0.13,1.77,0.00,10.27,13.20,0.00,0.00,0.00,3.43,3.77,6.27,18.33,22.93,9.50,4.20,12.77,20.53,17.53,0.00,12.20,0.00,17.53
14/07/2015 9:27 AM,17.13,16.90,17.00,0.00,21.57,8.00,23.83,12.67,3.40,5.03,1.77,8.07,16.47,0.00,0.00,0.00,6.73,4.70,0.00,21.63,20.10,12.77,7.53,10.30,23.03,20.83,0.00,15.53,0.00,20.83
14/07/2015 9:28 AM,17.13,16.90,17.00,0.00,21.57,8.00,23.83,12.67,3.40,5.03,1.77,8.07,16.47,0.00,0.00,0.00,6.73,4.70,0.00,21.63,20.10,12.77,7.53,10.30,23.03,20.83,0.00,15.53,0.00,20.83
14/07/2015 9:29 AM,18.73,18.33,18.60,1.53,23.17,9.63,25.13,14.30,5.03,6.70,3.40,8.67,18.13,0.00,0.00,0.00,0.00,6.33,0.00,23.27,21.73,8.70,9.13,11.90,24.67,22.47,1.63,17.13,1.07,22.43
14/07/2015 9:30 AM,18.73,18.33,18.60,1.53,23.17,9.63,25.13,14.30,5.03,6.70,3.40,8.67,18.13,0.00,0.00,0.00,0.00,6.33,0.00,23.27,21.73,8.70,9.13,11.90,24.67,22.47,1.63,17.13,1.07,22.43
14/07/2015 9:31 AM,7.13,16.90,16.30,3.13,20.77,11.23,26.73,15.93,6.67,8.30,5.03,9.83,19.73,0.00,0.00,0.00,1.27,7.90,0.00,23.97,23.30,10.30,10.73,13.57,0.00,24.03,3.20,18.70,2.67,24.07
14/07/2015 9:32 AM,7.13,16.90,16.30,3.13,20.77,11.23,26.73,15.93,6.67,8.30,5.03,9.83,19.73,0.00,0.00,0.00,1.27,7.90,0.00,23.97,23.30,10.30,10.73,13.57,0.00,24.03,3.20,18.70,2.67,24.07
14/07/2015 9:33 AM,7.43,18.57,17.97,4.80,22.37,12.90,28.40,17.57,8.30,9.93,6.67,11.10,21.37,0.00,0.00,0.00,2.93,9.57,0.00,25.63,24.97,11.97,12.37,15.13,1.17,25.70,4.87,19.73,4.30,25.70
14/07/2015 9:34 AM,7.43,18.57,17.97,4.80,22.37,12.90,28.40,17.57,8.30,9.93,6.67,11.10,21.37,0.00,0.00,0.00,2.93,9.57,0.00,25.63,24.97,11.97,12.37,15.13,1.17,25.70,4.87,19.73,4.30,25.70
14/07/2015 9:35 AM,10.60,21.73,21.13,7.97,25.53,14.97,31.57,3.27,11.47,13.13,9.87,12.37,23.37,0.00,0.00,0.00,6.10,10.53,0.00,25.93,28.17,15.13,15.57,18.33,4.37,28.87,8.03,22.30,0.00,24.77
14/07/2015 9:36 AM,10.60,21.73,21.13,7.97,25.53,14.97,31.57,3.27,11.47,13.13,9.87,12.37,23.37,0.00,0.00,0.00,6.10,10.53,0.00,25.93,28.17,15.13,15.57,18.33,4.37,28.87,8.03,22.30,0.00,24.77
14/07/2015 9:37 AM,9.50,21.47,22.70,9.57,27.13,16.57,33.17,4.87,13.07,14.70,11.43,13.97,24.97,0.00,0.00,0.00,0.00,12.10,0.00,27.50,29.73,16.73,17.13,19.93,5.93,30.47,9.63,23.50,1.33,26.37
14/07/2015 9:38 AM,9.50,21.47,22.70,9.57,27.13,16.57,33.17,4.87,13.07,14.70,11.43,13.97,24.97,0.00,0.00,0.00,0.00,12.10,0.00,27.50,29.73,16.73,17.13,19.93,5.93,30.47,9.63,23.50,1.33,26.37
14/07/2015 9:39 AM,0.00,21.77,24.33,11.17,29.00,18.17,34.77,0.00,14.67,16.30,13.03,10.73,26.57,0.00,0.00,0.00,0.00,13.70,0.00,29.10,31.33,18.33,18.77,21.80,7.57,0.00,2.13,25.37,2.97,28.23
14/07/2015 9:40 AM,0.00,21.77,24.33,11.17,29.00,18.17,34.77,0.00,14.67,16.30,13.03,10.73,26.57,0.00,0.00,0.00,0.00,13.70,0.00,29.10,31.33,18.33,18.77,21.80,7.57,0.00,2.13,25.37,2.97,28.23
14/07/2015 9:41 AM,0.00,23.40,22.43,13.03,30.63,18.80,36.63,0.00,16.53,18.17,14.90,12.60,28.40,0.00,0.00,0.00,0.00,11.20,0.00,31.00,6.07,6.50,20.63,23.40,9.43,32.60,3.73,26.33,4.83,29.87
14/07/2015 9:42 AM,0.00,23.40,22.43,13.03,30.63,18.80,36.63,0.00,16.53,18.17,14.90,12.60,28.40,0.00,0.00,0.00,0.00,11.20,0.00,31.00,6.07,6.50,20.63,23.40,9.43,32.60,3.73,26.33,4.83,29.87
14/07/2015 9:43 AM,0.83,23.27,24.07,14.67,31.23,17.70,38.27,0.00,18.17,19.80,16.53,14.23,14.80,0.00,0.00,0.00,0.00,1.70,0.00,29.77,7.70,8.10,22.27,25.07,11.07,34.27,5.40,27.97,0.93,29.47
14/07/2015 9:44 AM,0.83,23.27,24.07,14.67,31.23,17.70,38.27,0.00,18.17,19.80,16.53,14.23,14.80,0.00,0.00,0.00,0.00,1.70,0.00,29.77,7.70,8.10,22.27,25.07,11.07,34.27,5.40,27.97,0.93,29.47
14/07/2015 9:45 AM,3.00,23.27,27.30,17.90,34.47,19.20,40.13,0.30,21.43,23.07,19.80,17.30,18.07,0.00,0.00,0.00,0.00,2.30,0.00,33.03,10.93,11.37,25.43,28.27,14.30,37.50,8.63,29.83,4.17,32.67
14/07/2015 9:46 AM,3.00,23.27,27.30,17.90,34.47,19.20,40.13,0.30,21.43,23.07,19.80,17.30,18.07,0.00,0.00,0.00,0.00,2.30,0.00,33.03,10.93,11.37,25.43,28.27,14.30,37.50,8.63,29.83,4.17,32.67
14/07/2015 9:47 AM,4.63,24.90,28.97,10.27,35.47,20.83,41.77,1.90,23.07,21.60,21.43,17.20,19.57,0.00,0.00,0.00,0.73,3.97,0.00,34.67,12.57,13.00,27.10,29.93,15.97,39.13,10.27,31.47,4.40,34.33
14/07/2015 9:48 AM,4.63,24.90,28.97,10.27,35.47,20.83,41.77,1.90,23.07,21.60,21.43,17.20,19.57,0.00,0.00,0.00,0.73,3.97,0.00,34.67,12.57,13.00,27.10,29.93,15.97,39.13,10.27,31.47,4.40,34.33
14/07/2015 9:49 AM,4.30,26.50,30.57,11.90,37.03,22.13,43.40,3.53,24.67,23.20,23.03,18.80,21.17,0.00,0.00,0.00,2.37,5.57,0.00,36.27,14.17,14.60,28.67,31.50,17.57,40.73,11.87,33.07,5.97,35.90
14/07/2015 9:50 AM,4.30,26.50,30.57,11.90,37.03,22.13,43.40,3.53,24.67,23.20,23.03,18.80,21.17,0.00,0.00,0.00,2.37,5.57,0.00,36.27,14.17,14.60,28.67,31.50,17.57,40.73,11.87,33.07,5.97,35.90
14/07/2015 9:51 AM,1.87,28.10,32.13,13.47,38.17,23.70,44.97,5.13,26.27,24.80,24.63,17.07,22.77,0.63,0.00,0.00,3.93,7.13,0.00,37.87,15.77,16.20,30.27,33.10,0.00,42.30,13.47,34.67,7.57,36.50
14/07/2015 9:52 AM,1.87,28.10,32.13,13.47,38.17,23.70,44.97,5.13,26.27,24.80,24.63,17.07,22.77,0.63,0.00,0.00,3.93,7.13,0.00,37.87,15.77,16.20,30.27,33.10,0.00,42.30,13.47,34.67,7.57,36.50
14/07/2015 9:53 AM,3.47,21.80,30.50,15.10,39.77,25.03,46.60,0.00,27.87,26.40,26.23,18.67,22.53,2.23,0.00,0.00,5.57,8.77,0.00,36.03,17.40,17.80,0.00,34.73,0.00,43.93,15.07,36.30,8.00,38.13
14/07/2015 9:54 AM,3.47,21.80,30.50,15.10,39.77,25.03,46.60,0.00,27.87,26.40,26.23,18.67,22.53,2.23,0.00,0.00,5.57,8.77,0.00,36.03,17.40,17.80,0.00,34.73,0.00,43.93,15.07,36.30,8.00,38.13
14/07/2015 9:55 AM,2.67,10.43,33.73,18.33,42.73,21.60,49.83,1.43,31.10,29.63,29.47,20.27,25.77,5.50,0.00,0.00,0.00,12.00,0.00,39.27,16.43,21.03,0.00,37.97,0.00,47.17,18.33,38.73,11.23,40.97
14/07/2015 9:56 AM,2.67,10.43,33.73,18.33,42.73,21.60,49.83,1.43,31.10,29.63,29.47,20.27,25.77,5.50,0.00,0.00,0.00,12.00,0.00,39.27,16.43,21.03,0.00,37.97,0.00,47.17,18.33,38.73,11.23,40.97
14/07/2015 9:57 AM,0.00,12.07,31.83,19.93,44.37,22.83,51.43,0.00,32.73,31.27,27.87,21.90,27.40,7.13,0.00,0.90,0.00,13.63,0.00,40.93,18.07,20.03,0.00,35.33,0.00,48.80,11.70,40.17,12.87,42.60
14/07/2015 9:58 AM,0.00,12.07,31.83,19.93,44.37,22.83,51.43,0.00,32.73,31.27,27.87,21.90,27.40,7.13,0.00,0.90,0.00,13.63,0.00,40.93,18.07,20.03,0.00,35.33,0.00,48.80,11.70,40.17,12.87,42.60
14/07/2015 9:59 AM,1.50,11.87,33.47,21.57,46.03,24.47,53.07,0.67,27.07,2.70,29.47,22.80,29.00,8.77,0.00,0.00,0.00,15.23,0.00,42.53,18.60,21.67,0.00,37.00,0.00,49.20,13.33,41.83,14.53,44.27
14/07/2015 10:00 AM,1.50,11.87,33.47,21.57,46.03,24.47,53.07,0.67,27.07,2.70,29.47,22.80,29.00,8.77,0.00,0.00,0.00,15.23,0.00,42.53,18.60,21.67,0.00,37.00,0.00,49.20,13.33,41.83,14.53,44.27
14/07/2015 10:01 AM,0.83,11.07,35.10,23.23,42.50,21.50,54.73,2.33,28.73,4.37,31.13,24.47,30.67,10.40,0.00,0.00,0.00,16.90,0.00,44.20,20.27,23.33,0.00,38.60,0.00,50.83,14.97,43.43,4.07,45.87
14/07/2015 10:02 AM,0.83,11.07,35.10,23.23,42.50,21.50,54.73,2.33,28.73,4.37,31.13,24.47,30.67,10.40,0.00,0.00,0.00,16.90,0.00,44.20,20.27,23.33,0.00,38.60,0.00,50.83,14.97,43.43,4.07,45.87
14/07/2015 10:03 AM,0.00,12.70,36.73,24.87,45.03,23.13,56.37,3.97,30.37,6.00,32.77,25.70,32.30,12.03,0.00,0.00,0.00,18.53,0.00,35.63,0.00,24.93,0.00,41.13,0.00,52.43,16.60,45.07,5.70,0.00
14/07/2015 10:04 AM,0.00,12.70,36.73,24.87,45.03,23.13,56.37,3.97,30.37,6.00,32.77,25.70,32.30,12.03,0.00,0.00,0.00,18.53,0.00,35.63,0.00,24.93,0.00,41.13,0.00,52.43,16.60,45.07,5.70,0.00
14/07/2015 10:05 AM,0.00,14.83,34.03,27.00,47.07,25.67,58.90,0.00,32.90,8.53,32.80,24.80,34.83,14.53,0.00,0.00,0.00,21.07,0.00,38.17,0.00,18.53,0.00,42.53,0.00,54.97,19.10,46.70,8.20,0.00
14/07/2015 10:06 AM,0.00,14.83,34.03,27.00,47.07,25.67,58.90,0.00,32.90,8.53,32.80,24.80,34.83,14.53,0.00,0.00,0.00,21.07,0.00,38.17,0.00,18.53,0.00,42.53,0.00,54.97,19.10,46.70,8.20,0.00
14/07/2015 10:07 AM,1.60,16.23,36.00,28.97,48.60,27.63,60.87,0.00,34.90,0.60,34.80,19.60,36.83,16.50,0.00,0.00,0.00,23.03,0.00,40.17,0.00,20.53,0.00,42.27,0.00,56.93,21.07,48.63,10.20,39.60
14/07/2015 10:08 AM,1.60,16.23,36.00,28.97,48.60,27.63,60.87,0.00,34.90,0.60,34.80,19.60,36.83,16.50,0.00,0.00,0.00,23.03,0.00,40.17,0.00,20.53,0.00,42.27,0.00,56.93,21.07,48.63,10.20,39.60
14/07/2015 10:09 AM,0.50,10.90,37.30,32.13,51.77,30.57,60.70,0.37,38.03,3.73,27.33,17.57,39.97,19.67,0.00,0.00,0.00,26.20,0.00,43.30,0.00,23.67,0.00,16.63,0.00,60.07,20.33,51.80,13.33,42.83
14/07/2015 10:10 AM,0.50,10.90,37.30,32.13,51.77,30.57,60.70,0.37,38.03,3.73,27.33,17.57,39.97,19.67,0.00,0.00,0.00,26.20,0.00,43.30,0.00,23.67,0.00,16.63,0.00,60.07,20.33,51.80,13.33,42.83
14/07/2015 10:11 AM,2.07,12.47,38.87,29.77,53.33,27.83,61.37,0.00,39.60,5.30,28.90,19.13,41.53,21.23,0.00,0.00,0.00,27.77,0.00,44.87,0.03,25.23,0.00,18.20,0.00,61.63,21.90,52.30,14.90,44.43
14/07/2015 10:12 AM,2.07,12.47,38.87,29.77,53.33,27.83,61.37,0.00,39.60,5.30,28.90,19.13,41.53,21.23,0.00,0.00,0.00,27.77,0.00,44.87,0.03,25.23,0.00,18.20,0.00,61.63,21.90,52.30,14.90,44.43
14/07/2015 10:13 AM,3.27,14.03,40.43,31.33,54.90,29.40,62.93,0.00,41.17,6.87,30.47,17.57,43.10,22.27,1.10,0.00,0.00,29.33,0.00,36.07,1.60,26.80,0.20,19.77,0.00,63.23,23.47,53.87,13.53,41.00
14/07/2015 10:14 AM,3.27,14.03,40.43,31.33,54.90,29.40,62.93,0.00,41.17,6.87,30.47,17.57,43.10,22.27,1.10,0.00,0.00,29.33,0.00,36.07,1.60,26.80,0.20,19.77,0.00,63.23,23.47,53.87,13.53,41.00
14/07/2015 10:15 AM,4.57,15.60,42.00,32.90,56.47,30.67,64.50,0.00,42.73,8.00,32.03,19.13,44.70,23.83,2.67,0.00,0.00,30.90,0.00,37.63,3.17,28.40,1.73,21.33,0.00,64.80,25.03,55.30,13.60,42.57
14/07/2015 10:16 AM,4.57,15.60,42.00,32.90,56.47,30.67,64.50,0.00,42.73,8.00,32.03,19.13,44.70,23.83,2.67,0.00,0.00,30.90,0.00,37.63,3.17,28.40,1.73,21.33,0.00,64.80,25.03,55.30,13.60,42.57
14/07/2015 10:17 AM,7.67,18.70,45.10,36.03,52.10,33.80,67.63,0.00,45.67,2.53,35.17,21.97,47.80,26.93,5.77,0.00,0.00,34.03,0.00,5.27,6.30,31.50,4.87,24.47,0.00,67.90,20.43,35.97,16.73,45.23
14/07/2015 10:18 AM,7.67,18.70,45.10,36.03,52.10,33.80,67.63,0.00,45.67,2.53,35.17,21.97,47.80,26.93,5.77,0.00,0.00,34.03,0.00,5.27,6.30,31.50,4.87,24.47,0.00,67.90,20.43,35.97,16.73,45.23
14/07/2015 10:19 AM,8.23,15.83,46.67,37.60,53.67,32.17,69.20,0.00,35.37,4.10,36.73,23.53,49.37,28.50,7.33,0.00,0.00,35.60,0.00,6.83,7.87,33.07,6.43,26.03,0.00,69.47,22.00,37.53,18.30,46.80
14/07/2015 10:20 AM,8.23,15.83,46.67,37.60,53.67,32.17,69.20,0.00,35.37,4.10,36.73,23.53,49.37,28.50,7.33,0.00,0.00,35.60,0.00,6.83,7.87,33.07,6.43,26.03,0.00,69.47,22.00,37.53,18.30,46.80
14/07/2015 10:21 AM,9.80,16.03,48.23,36.80,55.23,33.33,70.77,0.00,36.93,5.67,38.30,17.90,50.93,30.07,8.90,0.00,0.00,37.17,0.00,8.40,9.43,19.03,8.00,27.57,0.00,71.03,23.57,31.23,10.13,40.00
14/07/2015 10:22 AM,9.80,16.03,48.23,36.80,55.23,33.33,70.77,0.00,36.93,5.67,38.30,17.90,50.93,30.07,8.90,0.00,0.00,37.17,0.00,8.40,9.43,19.03,8.00,27.57,0.00,71.03,23.57,31.23,10.13,40.00
14/07/2015 10:23 AM,0.00,15.37,47.63,39.90,42.53,35.47,65.10,0.17,40.03,8.33,41.40,18.53,46.57,31.63,12.03,0.00,0.00,33.67,0.00,11.50,12.53,22.17,11.10,30.73,0.00,74.17,20.50,33.77,13.23,43.13
14/07/2015 10:24 AM,0.00,15.37,47.63,39.90,42.53,35.47,65.10,0.17,40.03,8.33,41.40,18.53,46.57,31.63,12.03,0.00,0.00,33.67,0.00,11.50,12.53,22.17,11.10,30.73,0.00,74.17,20.50,33.77,13.23,43.13
14/07/2015 10:25 AM,1.43,11.93,49.20,41.50,44.10,37.07,59.10,1.77,41.63,4.27,43.00,19.83,48.13,33.20,13.60,0.00,0.00,35.23,0.00,13.10,14.13,20.07,12.70,32.27,1.17,75.73,18.73,30.93,14.83,40.37
14/07/2015 10:26 AM,1.43,11.93,49.20,41.50,44.10,37.07,59.10,1.77,41.63,4.27,43.00,19.83,48.13,33.20,13.60,0.00,0.00,35.23,0.00,13.10,14.13,20.07,12.70,32.27,1.17,75.73,18.73,30.93,14.83,40.37
14/07/2015 10:27 AM,0.73,13.67,50.77,43.03,45.83,38.60,60.63,0.00,41.97,5.83,44.57,16.93,49.70,34.93,15.17,0.00,0.00,36.80,0.00,14.63,15.70,21.63,14.27,34.03,2.73,0.00,6.80,32.37,16.40,42.10
14/07/2015 10:28 AM,0.73,13.67,50.77,43.03,45.83,38.60,60.63,0.00,41.97,5.83,44.57,16.93,49.70,34.93,15.17,0.00,0.00,36.80,0.00,14.63,15.70,21.63,14.27,34.03,2.73,0.00,6.80,32.37,16.40,42.10
14/07/2015 10:29 AM,2.00,12.60,45.57,44.80,47.40,39.03,62.40,0.00,43.70,7.57,46.30,18.67,51.43,36.50,16.90,0.00,0.00,25.37,0.00,16.37,17.40,23.37,16.00,35.60,4.47,79.03,8.37,33.97,18.13,40.63
14/07/2015 10:30 AM,2.00,12.60,45.57,44.80,47.40,39.03,62.40,0.00,43.70,7.57,46.30,18.67,51.43,36.50,16.90,0.00,0.00,25.37,0.00,16.37,17.40,23.37,16.00,35.60,4.47,79.03,8.37,33.97,18.13,40.63
14/07/2015 10:31 AM,0.00,14.03,48.73,47.93,50.57,38.20,65.53,3.03,46.87,10.73,21.67,16.07,54.60,39.67,20.07,0.00,0.00,8.60,0.00,19.57,20.60,26.53,19.17,38.73,7.63,82.20,0.00,37.10,21.30,43.77
14/07/2015 10:32 AM,0.00,14.03,48.73,47.93,50.57,38.20,65.53,3.03,46.87,10.73,21.67,16.07,54.60,39.67,20.07,0.00,0.00,8.60,0.00,19.57,20.60,26.53,19.17,38.73,7.63,82.20,0.00,37.10,21.30,43.77
14/07/2015 10:33 AM,0.00,0.00,50.30,49.50,52.13,37.33,67.10,0.00,48.43,12.30,23.23,17.63,56.17,41.23,21.63,0.00,0.00,10.17,0.00,21.13,22.17,28.10,20.73,40.30,9.20,83.47,0.00,38.67,0.00,45.33
14/07/2015 10:34 AM,0.00,0.00,50.30,49.50,52.13,37.33,67.10,0.00,48.43,12.30,23.23,17.63,56.17,41.23,21.63,0.00,0.00,10.17,0.00,21.13,22.17,28.10,20.73,40.30,9.20,83.47,0.00,38.67,0.00,45.33
14/07/2015 10:35 AM,0.00,0.00,51.90,45.57,53.80,38.93,68.70,0.00,50.00,13.87,24.80,12.83,57.73,28.63,23.20,0.00,0.00,11.73,0.00,22.70,23.73,29.67,22.30,42.00,10.77,85.07,0.00,40.33,0.00,47.03
14/07/2015 10:36 AM,0.00,0.00,51.90,45.57,53.80,38.93,68.70,0.00,50.00,13.87,24.80,12.83,57.73,28.63,23.20,0.00,0.00,11.73,0.00,22.70,23.73,29.67,22.30,42.00,10.77,85.07,0.00,40.33,0.00,47.03
14/07/2015 10:37 AM,0.00,0.47,53.60,47.23,55.40,36.03,70.37,0.00,51.67,12.93,26.47,14.53,59.43,0.00,24.90,0.00,0.00,13.43,0.00,24.40,25.43,31.37,24.00,43.60,12.47,86.73,1.27,41.97,0.00,48.63
14/07/2015 10:38 AM,0.00,0.47,53.60,47.23,55.40,36.03,70.37,0.00,51.67,12.93,26.47,14.53,59.43,0.00,24.90,0.00,0.00,13.43,0.00,24.40,25.43,31.37,24.00,43.60,12.47,86.73,1.27,41.97,0.00,48.63
14/07/2015 10:39 AM,0.00,2.07,50.00,48.83,57.03,36.50,71.97,0.00,53.27,14.50,28.07,16.13,57.97,0.00,26.50,0.00,0.00,15.03,0.00,26.00,27.03,32.97,25.60,45.23,14.07,88.33,2.87,43.60,0.00,50.27
14/07/2015 10:40 AM,0.00,2.07,50.00,48.83,57.03,36.50,71.97,0.00,53.27,14.50,28.07,16.13,57.97,0.00,26.50,0.00,0.00,15.03,0.00,26.00,27.03,32.97,25.60,45.23,14.07,88.33,2.87,43.60,0.00,50.27
14/07/2015 10:41 AM,0.00,2.60,53.23,32.57,60.23,39.77,75.00,0.00,56.57,0.00,31.37,16.80,42.30,0.30,29.77,0.00,0.00,15.37,0.00,29.23,30.30,36.23,28.87,48.43,17.33,85.73,6.13,42.33,2.77,53.47
14/07/2015 10:42 AM,0.00,2.60,53.23,32.57,60.23,39.77,75.00,0.00,56.57,0.00,31.37,16.80,42.30,0.30,29.77,0.00,0.00,15.37,0.00,29.23,30.30,36.23,28.87,48.43,17.33,85.73,6.13,42.33,2.77,53.47
